CustomerID,recency,frequency,monetary,last_purchase,country,R,F,M,RFM,segment
15355,29,2,277.05,2011-11-10 13:44:00,United Kingdom,3,2,1,321,Loyal
15356,31,10,2766.5,2011-11-08 13:11:00,United Kingdom,3,4,4,344,Champions
15358,5,15,8347.2,2011-12-05 09:04:00,United Kingdom,4,4,4,444,Champions
15360,40,1,427.93,2011-10-31 09:35:00,United Kingdom,3,1,2,312,Recent / New
15361,362,1,418.92,2010-12-13 09:52:00,United Kingdom,1,1,2,112,Lapsed / Low
15363,373,1,326.0,2010-12-02 12:28:00,United Kingdom,1,1,2,112,Lapsed / Low
15364,96,2,913.19,2011-09-05 09:46:00,United Kingdom,2,2,3,223,Lapsed / Low
15365,26,4,2314.32,2011-11-14 08:29:00,United Kingdom,3,3,4,334,Champions
15366,75,2,602.51,2011-09-25 15:01:00,United Kingdom,2,2,2,222,Lapsed / Low
15367,57,3,1877.59,2011-10-13 14:13:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15368,21,1,446.94000000000005,2011-11-18 14:42:00,United Kingdom,3,1,2,312,Recent / New
15370,41,7,2386.05,2011-10-30 10:58:00,United Kingdom,3,4,4,344,Champions
15372,137,1,2007.3999999999999,2011-07-25 16:39:00,United Kingdom,2,1,4,214,Lapsed / Low
15373,8,11,2415.91,2011-12-01 15:05:00,United Kingdom,4,4,4,444,Champions
15374,129,1,168.0,2011-08-03 09:59:00,United Kingdom,2,1,1,211,Lapsed / Low
15376,40,3,1233.3600000000001,2011-10-30 15:04:00,United Kingdom,3,3,3,333,Champions
15379,169,7,3703.29,2011-06-23 13:13:00,United Kingdom,1,4,4,144,At Risk (was valuable)
15380,9,5,1690.2600000000002,2011-12-01 12:13:00,United Kingdom,4,4,4,444,Champions
15381,214,2,596.85,2011-05-10 11:55:00,United Kingdom,1,2,2,122,Lapsed / Low
15382,15,5,5955.71,2011-11-25 10:58:00,United Kingdom,4,4,4,444,Champions
15384,170,2,642.41,2011-06-23 10:57:00,United Kingdom,1,2,2,122,Lapsed / Low
15385,40,1,316.88,2011-10-30 15:11:00,United Kingdom,3,1,2,312,Recent / New
15386,186,1,394.14,2011-06-06 13:47:00,United Kingdom,1,1,2,112,Lapsed / Low
15388,270,1,140.54,2011-03-14 13:53:00,Canada,1,1,1,111,Lapsed / Low
15389,172,1,500.0,2011-06-20 16:18:00,United Kingdom,1,1,2,112,Lapsed / Low
15392,5,4,1535.53,2011-12-05 11:01:00,United Kingdom,4,3,3,433,Champions
15393,16,2,231.86,2011-11-23 16:48:00,United Kingdom,4,2,1,421,Loyal
15394,10,4,2183.54,2011-11-30 11:49:00,United Kingdom,4,3,4,434,Champions
15395,326,1,107.45,2011-01-18 12:40:00,United Kingdom,1,1,1,111,Lapsed / Low
15396,113,1,288.18,2011-08-19 10:56:00,United Kingdom,2,1,1,211,Lapsed / Low
15397,290,1,94.0,2011-02-23 09:25:00,United Kingdom,1,1,1,111,Lapsed / Low
15398,16,2,1345.53,2011-11-23 16:47:00,United Kingdom,4,2,3,423,Loyal
15399,1,3,815.77,2011-12-08 13:04:00,United Kingdom,4,3,3,433,Champions
15400,92,5,716.2,2011-09-08 13:57:00,United Kingdom,2,4,3,243,At Risk (was valuable)
15402,149,2,626.35,2011-07-14 12:17:00,United Kingdom,1,2,2,122,Lapsed / Low
15405,189,1,349.1,2011-06-03 14:44:00,United Kingdom,1,1,2,112,Lapsed / Low
15406,31,2,510.71000000000004,2011-11-08 13:22:00,United Kingdom,3,2,2,322,Loyal
15407,34,4,1056.44,2011-11-06 11:55:00,United Kingdom,3,3,3,333,Champions
15408,264,1,267.18,2011-03-20 15:02:00,United Kingdom,1,1,1,111,Lapsed / Low
15410,84,8,3450.84,2011-09-16 14:47:00,United Kingdom,2,4,4,244,At Risk (was valuable)
15411,26,4,1358.88,2011-11-13 15:19:00,United Kingdom,3,3,3,333,Champions
15412,171,1,190.53,2011-06-21 15:24:00,United Kingdom,1,1,1,111,Lapsed / Low
15414,10,3,774.9000000000001,2011-11-30 09:50:00,United Kingdom,4,3,3,433,Champions
15415,313,1,572.8100000000001,2011-01-30 14:13:00,United Kingdom,1,1,2,112,Lapsed / Low
15416,65,4,3984.32,2011-10-06 09:38:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15417,85,1,508.8,2011-09-15 15:26:00,United Kingdom,2,1,2,212,Lapsed / Low
15419,25,1,135.86,2011-11-15 09:23:00,United Kingdom,3,1,1,311,Recent / New
15421,59,3,950.36,2011-10-12 09:20:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15422,323,1,97.7,2011-01-20 16:17:00,United Kingdom,1,1,1,111,Lapsed / Low
15423,38,1,43.5,2011-11-01 14:01:00,United Kingdom,3,1,1,311,Recent / New
15424,254,1,383.34,2011-03-30 13:02:00,United Kingdom,1,1,2,112,Lapsed / Low
15426,19,4,1447.39,2011-11-20 15:36:00,United Kingdom,3,3,3,333,Champions
15427,33,2,1483.14,2011-11-06 14:29:00,United Kingdom,3,2,3,323,Loyal
15428,15,1,93.78,2011-11-24 16:54:00,United Kingdom,4,1,1,411,Recent / New
15429,27,2,397.35,2011-11-13 12:28:00,United Kingdom,3,2,2,322,Loyal
15432,23,1,171.19,2011-11-16 16:30:00,United Kingdom,3,1,1,311,Recent / New
15433,214,2,533.3,2011-05-10 10:45:00,United Kingdom,1,2,2,122,Lapsed / Low
15434,8,4,1041.48,2011-12-01 13:33:00,United Kingdom,4,3,3,433,Champions
15435,22,1,149.29,2011-11-17 16:39:00,United Kingdom,3,1,1,311,Recent / New
15436,12,3,1122.53,2011-11-27 16:05:00,United Kingdom,4,3,3,433,Champions
15437,262,1,200.16,2011-03-22 13:11:00,United Kingdom,1,1,1,111,Lapsed / Low
15438,131,1,156.57999999999998,2011-07-31 14:19:00,United Kingdom,2,1,1,211,Lapsed / Low
15440,55,3,383.68,2011-10-16 12:16:00,United Kingdom,2,3,2,232,At Risk (was valuable)
15442,249,1,594.0,2011-04-05 12:24:00,United Kingdom,1,1,2,112,Lapsed / Low
15443,2,7,3236.91,2011-12-08 10:40:00,United Kingdom,4,4,4,444,Champions
15444,9,2,1418.26,2011-11-30 17:37:00,United Kingdom,4,2,3,423,Loyal
15445,264,1,113.5,2011-03-20 15:06:00,United Kingdom,1,1,1,111,Lapsed / Low
15447,331,1,155.17,2011-01-13 11:26:00,United Kingdom,1,1,1,111,Lapsed / Low
15448,313,1,494.64,2011-01-31 10:42:00,United Kingdom,1,1,2,112,Lapsed / Low
15449,26,3,974.52,2011-11-13 15:02:00,United Kingdom,3,3,3,333,Champions
15450,30,1,429.84,2011-11-09 17:11:00,United Kingdom,3,1,2,312,Recent / New
15452,30,3,538.73,2011-11-10 12:13:00,United Kingdom,3,3,2,332,Loyal
15453,2,7,1388.37,2011-12-08 10:59:00,United Kingdom,4,4,3,443,Champions
15454,362,1,179.1,2010-12-12 14:21:00,United Kingdom,1,1,1,111,Lapsed / Low
15456,283,2,447.22,2011-03-01 13:51:00,United Kingdom,1,2,2,122,Lapsed / Low
15457,262,1,237.07,2011-03-22 15:31:00,United Kingdom,1,1,1,111,Lapsed / Low
15458,25,1,161.64,2011-11-14 13:08:00,United Kingdom,3,1,1,311,Recent / New
15460,354,1,216.76,2010-12-20 16:08:00,United Kingdom,1,1,1,111,Lapsed / Low
15462,94,3,234.6,2011-09-06 13:11:00,United Kingdom,2,3,1,231,At Risk (was valuable)
15463,29,1,126.14,2011-11-10 12:57:00,United Kingdom,3,1,1,311,Recent / New
15464,338,1,1048.85,2011-01-05 15:56:00,United Kingdom,1,1,3,113,Lapsed / Low
15465,20,18,7354.62,2011-11-20 10:11:00,United Kingdom,3,4,4,344,Champions
15466,85,1,334.53,2011-09-15 14:08:00,United Kingdom,2,1,2,212,Lapsed / Low
15467,9,3,524.88,2011-11-30 14:17:00,United Kingdom,4,3,2,432,Loyal
15468,51,1,467.51,2011-10-19 13:49:00,United Kingdom,3,1,2,312,Recent / New
15469,50,2,538.55,2011-10-20 16:21:00,United Kingdom,3,2,2,322,Loyal
15471,2,1,469.48,2011-12-07 14:12:00,United Kingdom,4,1,2,412,Recent / New
15472,113,1,371.56,2011-08-18 15:17:00,United Kingdom,2,1,2,212,Lapsed / Low
15473,14,4,1771.2,2011-11-25 15:15:00,United Kingdom,4,3,4,434,Champions
15475,77,1,454.10999999999996,2011-09-23 15:20:00,United Kingdom,2,1,2,212,Lapsed / Low
15478,40,2,1441.42,2011-10-30 14:19:00,United Kingdom,3,2,3,323,Loyal
15480,116,1,905.5,2011-08-15 14:32:00,Malta,2,1,3,213,Lapsed / Low
15482,16,8,11014.96,2011-11-24 10:46:00,United Kingdom,4,4,4,444,Champions
15483,161,2,233.81,2011-07-01 13:07:00,United Kingdom,1,2,1,121,Lapsed / Low
15484,1,4,3594.31,2011-12-08 15:03:00,United Kingdom,4,3,4,434,Champions
15485,30,3,2575.0,2011-11-09 14:31:00,United Kingdom,3,3,4,334,Champions
15488,93,1,91.32000000000001,2011-09-08 10:11:00,United Kingdom,2,1,1,211,Lapsed / Low
15489,23,3,1134.28,2011-11-17 08:53:00,United Kingdom,3,3,3,333,Champions
15491,95,5,3100.09,2011-09-05 15:56:00,United Kingdom,2,4,4,244,At Risk (was valuable)
15492,28,2,659.4599999999999,2011-11-11 14:53:00,United Kingdom,3,2,2,322,Loyal
15493,33,4,2001.8,2011-11-07 12:04:00,United Kingdom,3,3,4,334,Champions
15494,21,2,1299.23,2011-11-18 14:51:00,United Kingdom,3,2,3,323,Loyal
15497,18,2,1262.2,2011-11-22 11:51:00,United Kingdom,4,2,3,423,Loyal
15498,3,17,13316.4,2011-12-07 12:48:00,United Kingdom,4,4,4,444,Champions
15500,8,4,1131.56,2011-12-01 13:47:00,United Kingdom,4,3,3,433,Champions
15502,16,7,6923.98,2011-11-24 12:48:00,United Kingdom,4,4,4,444,Champions
15503,363,1,147.09,2010-12-12 10:57:00,United Kingdom,1,1,1,111,Lapsed / Low
15504,81,1,52.83,2011-09-19 13:45:00,United Kingdom,2,1,1,211,Lapsed / Low
15505,53,5,3610.96,2011-10-18 07:56:00,United Kingdom,2,4,4,244,At Risk (was valuable)
15506,23,3,979.26,2011-11-17 12:11:00,United Kingdom,3,3,3,333,Champions
15507,172,1,492.36,2011-06-21 11:19:00,United Kingdom,1,1,2,112,Lapsed / Low
15508,189,4,1000.27,2011-06-03 15:43:00,United Kingdom,1,3,3,133,At Risk (was valuable)
15510,331,1,250.0,2011-01-13 12:10:00,United Kingdom,1,1,1,111,Lapsed / Low
15511,12,5,909.23,2011-11-28 09:43:00,United Kingdom,4,4,3,443,Champions
15512,156,2,121.0,2011-07-07 10:20:00,United Kingdom,1,2,1,121,Lapsed / Low
15513,33,15,14758.220000000001,2011-11-06 14:36:00,United Kingdom,3,4,4,344,Champions
15514,12,8,4139.46,2011-11-27 14:40:00,United Kingdom,4,4,4,444,Champions
15516,45,2,62.43,2011-10-26 10:51:00,United Kingdom,3,2,1,321,Loyal
15517,233,1,267.03,2011-04-20 14:02:00,United Kingdom,1,1,1,111,Lapsed / Low
15518,64,7,1942.45,2011-10-06 13:05:00,United Kingdom,2,4,4,244,At Risk (was valuable)
15520,2,1,343.5,2011-12-08 10:58:00,United Kingdom,4,1,2,412,Recent / New
15521,40,6,3000.2,2011-10-30 13:42:00,United Kingdom,3,4,4,344,Champions
15522,33,2,398.84,2011-11-07 11:26:00,United Kingdom,3,2,2,322,Loyal
15523,84,1,412.01000000000005,2011-09-16 16:29:00,United Kingdom,2,1,2,212,Lapsed / Low
15524,25,1,440.0,2011-11-15 12:09:00,United Kingdom,3,1,2,312,Recent / New
15525,2,3,823.42,2011-12-07 14:43:00,United Kingdom,4,3,3,433,Champions
15526,33,1,148.44,2011-11-06 15:04:00,United Kingdom,3,1,1,311,Recent / New
15527,19,8,2429.78,2011-11-21 12:17:00,United Kingdom,3,4,4,344,Champions
15528,254,1,229.33,2011-03-30 16:14:00,United Kingdom,1,1,1,111,Lapsed / Low
15529,23,11,3992.68,2011-11-17 11:29:00,United Kingdom,3,4,4,344,Champions
15530,22,4,1502.35,2011-11-18 12:25:00,United Kingdom,3,3,3,333,Champions
15531,8,2,2007.44,2011-12-01 18:43:00,United Kingdom,4,2,4,424,Loyal
15532,25,4,1571.03,2011-11-14 14:51:00,United Kingdom,3,3,3,333,Champions
15533,19,3,807.57,2011-11-20 15:35:00,United Kingdom,3,3,3,333,Champions
15535,173,3,536.4,2011-06-19 16:02:00,United Kingdom,1,3,2,132,At Risk (was valuable)
15537,163,1,110.92,2011-06-29 13:10:00,United Kingdom,1,1,1,111,Lapsed / Low
15539,7,1,538.46,2011-12-02 13:36:00,United Kingdom,4,1,2,412,Recent / New
15540,11,1,213.3,2011-11-28 13:51:00,United Kingdom,4,1,1,411,Recent / New
15541,114,1,85.13000000000001,2011-08-17 14:58:00,United Kingdom,2,1,1,211,Lapsed / Low
15543,288,1,127.86,2011-02-24 15:26:00,United Kingdom,1,1,1,111,Lapsed / Low
15544,9,9,3546.71,2011-11-30 16:43:00,United Kingdom,4,4,4,444,Champions
15545,54,2,292.71999999999997,2011-10-16 13:24:00,United Kingdom,2,2,1,221,Lapsed / Low
15547,7,12,4954.84,2011-12-02 12:52:00,United Kingdom,4,4,4,444,Champions
15549,77,3,1689.51,2011-09-23 16:22:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15550,4,4,575.63,2011-12-05 15:38:00,United Kingdom,4,3,2,432,Loyal
15551,37,1,436.06,2011-11-03 12:37:00,United Kingdom,3,1,2,312,Recent / New
15552,217,1,90.12,2011-05-06 14:47:00,United Kingdom,1,1,1,111,Lapsed / Low
15553,60,1,437.23,2011-10-10 14:02:00,United Kingdom,2,1,2,212,Lapsed / Low
15554,278,1,217.2,2011-03-07 09:00:00,United Kingdom,1,1,1,111,Lapsed / Low
15555,12,16,4802.18,2011-11-27 16:19:00,United Kingdom,4,4,4,444,Champions
15556,24,1,279.77,2011-11-15 16:08:00,United Kingdom,3,1,1,311,Recent / New
15557,29,1,473.65000000000003,2011-11-11 12:46:00,United Kingdom,3,1,2,312,Recent / New
15561,12,3,800.59,2011-11-28 11:07:00,United Kingdom,4,3,3,433,Champions
15562,352,1,134.55,2010-12-23 09:55:00,United Kingdom,1,1,1,111,Lapsed / Low
15563,22,3,1361.44,2011-11-17 12:59:00,United Kingdom,3,3,3,333,Champions
15565,50,2,173.16,2011-10-20 14:33:00,United Kingdom,3,2,1,321,Loyal
15567,19,1,186.01,2011-11-21 10:48:00,United Kingdom,3,1,1,311,Recent / New
15568,3,3,758.29,2011-12-07 11:27:00,United Kingdom,4,3,3,433,Champions
15569,104,4,1375.71,2011-08-28 10:15:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15570,7,12,4165.52,2011-12-02 14:47:00,United Kingdom,4,4,4,444,Champions
15571,12,4,650.4300000000001,2011-11-28 10:02:00,United Kingdom,4,3,2,432,Loyal
15572,5,5,2552.86,2011-12-05 10:09:00,United Kingdom,4,4,4,444,Champions
15573,32,2,599.5,2011-11-08 11:38:00,United Kingdom,3,2,2,322,Loyal
15574,178,3,702.25,2011-06-15 12:01:00,United Kingdom,1,3,3,133,At Risk (was valuable)
15576,38,1,940.6700000000001,2011-11-02 12:03:00,United Kingdom,3,1,3,313,Recent / New
15577,151,2,258.88,2011-07-11 17:03:00,United Kingdom,1,2,1,121,Lapsed / Low
15578,162,1,127.1,2011-06-30 13:03:00,United Kingdom,1,1,1,111,Lapsed / Low
15579,69,2,348.6,2011-10-02 12:45:00,United Kingdom,2,2,2,222,Lapsed / Low
15581,156,9,721.63,2011-07-06 14:04:00,United Kingdom,1,4,3,143,At Risk (was valuable)
15582,25,3,682.9100000000001,2011-11-15 09:55:00,United Kingdom,3,3,3,333,Champions
15584,24,4,725.11,2011-11-16 10:55:00,United Kingdom,3,3,3,333,Champions
15585,177,1,455.3,2011-06-16 08:38:00,United Kingdom,1,1,2,112,Lapsed / Low
15587,50,4,913.6800000000001,2011-10-20 13:37:00,United Kingdom,3,3,3,333,Champions
15589,256,2,478.53000000000003,2011-03-29 09:54:00,United Kingdom,1,2,2,122,Lapsed / Low
15592,47,1,388.58,2011-10-24 08:59:00,United Kingdom,3,1,2,312,Recent / New
15593,71,1,199.8,2011-09-30 11:46:00,United Kingdom,2,1,1,211,Lapsed / Low
15594,16,5,1771.78,2011-11-24 08:53:00,United Kingdom,4,4,4,444,Champions
15596,101,5,1406.59,2011-08-31 10:55:00,United Kingdom,2,4,3,243,At Risk (was valuable)
15597,35,1,324.57,2011-11-04 13:26:00,United Kingdom,3,1,2,312,Recent / New
15598,53,1,240.68,2011-10-17 16:04:00,United Kingdom,2,1,1,211,Lapsed / Low
15599,27,2,761.74,2011-11-13 11:44:00,United Kingdom,3,2,3,323,Loyal
15601,11,14,6776.56,2011-11-28 15:15:00,United Kingdom,4,4,4,444,Champions
15602,8,9,1297.8700000000001,2011-12-01 14:14:00,United Kingdom,4,4,3,443,Champions
15603,79,1,48.480000000000004,2011-09-22 10:04:00,United Kingdom,2,1,1,211,Lapsed / Low
15604,52,1,216.39,2011-10-18 14:47:00,United Kingdom,2,1,1,211,Lapsed / Low
15605,36,5,1198.23,2011-11-03 14:17:00,United Kingdom,3,4,3,343,Champions
15606,61,9,2920.16,2011-10-09 15:47:00,United Kingdom,2,4,4,244,At Risk (was valuable)
15607,337,1,104.76,2011-01-07 12:44:00,United Kingdom,1,1,1,111,Lapsed / Low
15608,28,3,1093.68,2011-11-11 13:20:00,United Kingdom,3,3,3,333,Champions
15609,184,1,298.48,2011-06-08 13:00:00,United Kingdom,1,1,1,111,Lapsed / Low
15610,52,1,112.46000000000001,2011-10-19 10:36:00,United Kingdom,2,1,1,211,Lapsed / Low
15611,10,11,1570.45,2011-11-30 12:36:00,United Kingdom,4,4,3,443,Champions
15612,36,2,195.15,2011-11-03 14:52:00,United Kingdom,3,2,1,321,Loyal
15615,10,17,10399.74,2011-11-29 14:42:00,United Kingdom,4,4,4,444,Champions
15618,33,3,776.85,2011-11-07 08:34:00,United Kingdom,3,3,3,333,Champions
15619,11,1,336.40000000000003,2011-11-29 08:14:00,United Kingdom,4,1,2,412,Recent / New
15620,57,3,1553.18,2011-10-14 12:41:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15621,4,3,1293.03,2011-12-05 14:01:00,United Kingdom,4,3,3,433,Champions
15622,43,5,3709.56,2011-10-27 16:44:00,United Kingdom,3,4,4,344,Champions
15623,141,1,301.03,2011-07-21 17:26:00,United Kingdom,2,1,1,211,Lapsed / Low
15624,117,4,588.13,2011-08-15 11:38:00,United Kingdom,2,3,2,232,At Risk (was valuable)
15625,104,4,1534.26,2011-08-28 10:21:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15626,75,2,675.8,2011-09-26 10:03:00,United Kingdom,2,2,3,223,Lapsed / Low
15628,5,9,2870.2400000000002,2011-12-05 10:24:00,United Kingdom,4,4,4,444,Champions
15630,45,2,1186.35,2011-10-25 15:36:00,United Kingdom,3,2,3,323,Loyal
15632,16,8,3285.31,2011-11-24 09:51:00,United Kingdom,4,4,4,444,Champions
15634,17,1,243.55,2011-11-22 16:28:00,United Kingdom,4,1,1,411,Recent / New
15636,90,2,724.76,2011-09-11 11:17:00,United Kingdom,2,2,3,223,Lapsed / Low
15637,53,1,223.36,2011-10-18 08:28:00,United Kingdom,2,1,1,211,Lapsed / Low
15639,134,1,425.32,2011-07-28 14:30:00,United Kingdom,2,1,2,212,Lapsed / Low
15640,4,15,12515.66,2011-12-05 14:35:00,United Kingdom,4,4,4,444,Champions
15641,105,4,1887.2,2011-08-26 14:04:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15643,192,2,664.0,2011-06-01 07:38:00,United Kingdom,1,2,2,122,Lapsed / Low
15644,166,3,813.0,2011-06-26 14:54:00,United Kingdom,1,3,3,133,At Risk (was valuable)
15645,19,1,611.59,2011-11-21 11:55:00,United Kingdom,3,1,2,312,Recent / New
15646,158,3,447.64000000000004,2011-07-05 09:53:00,United Kingdom,1,3,2,132,At Risk (was valuable)
15648,204,2,657.35,2011-05-19 15:53:00,United Kingdom,1,2,2,122,Lapsed / Low
15649,336,2,816.0,2011-01-07 13:34:00,United Kingdom,1,2,3,123,Lapsed / Low
15651,37,2,646.3,2011-11-03 08:41:00,United Kingdom,3,2,2,322,Loyal
15652,91,1,337.74,2011-09-09 14:22:00,United Kingdom,2,1,2,212,Lapsed / Low
15653,93,2,877.4399999999999,2011-09-08 10:49:00,United Kingdom,2,2,3,223,Lapsed / Low
15654,9,2,922.53,2011-11-30 13:08:00,United Kingdom,4,2,3,423,Loyal
15655,243,1,560.67,2011-04-10 15:25:00,United Kingdom,1,1,2,112,Lapsed / Low
15656,45,4,748.5,2011-10-25 14:56:00,United Kingdom,3,3,3,333,Champions
15657,23,1,30.0,2011-11-17 12:19:00,United Kingdom,3,1,1,311,Recent / New
15658,190,5,1024.1000000000001,2011-06-02 15:22:00,United Kingdom,1,4,3,143,At Risk (was valuable)
15659,44,1,306.45,2011-10-27 09:23:00,United Kingdom,3,1,2,312,Recent / New
15660,25,6,1600.86,2011-11-14 16:58:00,United Kingdom,3,4,3,343,Champions
15661,317,2,309.8,2011-01-26 13:56:00,United Kingdom,1,2,2,122,Lapsed / Low
15663,106,1,138.14,2011-08-25 15:50:00,United Kingdom,2,1,1,211,Lapsed / Low
15664,51,1,386.43,2011-10-20 10:57:00,United Kingdom,3,1,2,312,Recent / New
15665,168,2,2242.01,2011-06-24 14:57:00,United Kingdom,1,2,4,124,Lapsed / Low
15667,40,1,301.32,2011-10-31 10:56:00,United Kingdom,3,1,1,311,Recent / New
15668,218,1,76.32000000000001,2011-05-06 10:39:00,United Kingdom,1,1,1,111,Lapsed / Low
15669,40,4,684.34,2011-10-30 16:03:00,United Kingdom,3,3,3,333,Champions
15670,297,1,173.05,2011-02-16 10:50:00,United Kingdom,1,1,1,111,Lapsed / Low
15671,19,7,2657.13,2011-11-21 12:43:00,United Kingdom,3,4,4,344,Champions
15673,88,4,2881.02,2011-09-12 16:12:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15674,73,4,2111.89,2011-09-27 15:17:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15675,81,3,323.69,2011-09-19 13:48:00,United Kingdom,2,3,2,232,At Risk (was valuable)
15676,19,3,3435.76,2011-11-21 12:40:00,United Kingdom,3,3,4,334,Champions
15677,49,1,657.23,2011-10-21 15:36:00,United Kingdom,3,1,2,312,Recent / New
15678,53,1,352.7,2011-10-18 09:25:00,United Kingdom,2,1,2,212,Lapsed / Low
15679,24,4,781.28,2011-11-15 16:19:00,United Kingdom,3,3,3,333,Champions
15680,9,3,1333.68,2011-11-30 13:46:00,United Kingdom,4,3,3,433,Champions
15681,25,4,1426.16,2011-11-14 16:30:00,United Kingdom,3,3,3,333,Champions
15683,117,1,193.75,2011-08-14 12:56:00,United Kingdom,2,1,1,211,Lapsed / Low
15687,9,8,2993.1,2011-12-01 08:33:00,United Kingdom,4,4,4,444,Champions
15689,120,2,254.1,2011-08-12 09:37:00,United Kingdom,2,2,1,221,Lapsed / Low
15690,4,2,239.76,2011-12-05 15:59:00,United Kingdom,4,2,1,421,Loyal
15691,252,1,136.8,2011-04-01 15:13:00,United Kingdom,1,1,1,111,Lapsed / Low
15692,28,1,191.04,2011-11-11 14:12:00,United Kingdom,3,1,1,311,Recent / New
15694,1,13,6464.4,2011-12-09 09:44:00,United Kingdom,4,4,4,444,Champions
15695,267,1,409.98,2011-03-18 08:32:00,United Kingdom,1,1,2,112,Lapsed / Low
15696,33,8,2736.46,2011-11-06 14:02:00,United Kingdom,3,4,4,344,Champions
15699,18,1,309.65,2011-11-22 08:26:00,United Kingdom,4,1,2,412,Recent / New
15700,172,2,696.68,2011-06-20 16:53:00,United Kingdom,1,2,3,123,Lapsed / Low
15701,2,4,1542.14,2011-12-07 14:39:00,United Kingdom,4,3,3,433,Champions
15703,265,1,211.5,2011-03-20 10:51:00,United Kingdom,1,1,1,111,Lapsed / Low
15704,140,3,2293.62,2011-07-22 13:35:00,United Kingdom,2,3,4,234,At Risk (was valuable)
15705,201,1,143.1,2011-05-22 15:37:00,United Kingdom,1,1,1,111,Lapsed / Low
15706,64,4,1060.56,2011-10-07 10:09:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15707,35,4,945.58,2011-11-04 14:35:00,United Kingdom,3,3,3,333,Champions
15708,41,7,3364.2400000000002,2011-10-30 10:54:00,United Kingdom,3,4,4,344,Champions
15709,284,1,133.25,2011-03-01 10:38:00,United Kingdom,1,1,1,111,Lapsed / Low
15712,9,5,1072.3600000000001,2011-11-30 14:09:00,United Kingdom,4,4,3,443,Champions
15713,143,2,356.7,2011-07-19 13:34:00,United Kingdom,2,2,2,222,Lapsed / Low
15714,12,2,330.88,2011-11-28 11:26:00,United Kingdom,4,2,2,422,Loyal
15716,146,4,1118.81,2011-07-17 11:59:00,United Kingdom,1,3,3,133,At Risk (was valuable)
15717,234,1,150.3,2011-04-19 13:21:00,United Kingdom,1,1,1,111,Lapsed / Low
15719,33,13,5043.96,2011-11-07 12:29:00,United Kingdom,3,4,4,344,Champions
15720,24,1,598.73,2011-11-15 14:48:00,United Kingdom,3,1,2,312,Recent / New
15721,12,1,507.08,2011-11-28 12:14:00,United Kingdom,4,1,2,412,Recent / New
15722,36,4,2222.56,2011-11-04 11:43:00,United Kingdom,3,3,4,334,Champions
15723,365,1,203.1,2010-12-10 11:12:00,United Kingdom,1,1,1,111,Lapsed / Low
15724,201,2,218.25,2011-05-22 14:40:00,United Kingdom,1,2,1,121,Lapsed / Low
15725,15,1,415.25,2011-11-24 14:51:00,United Kingdom,4,1,2,412,Recent / New
15727,17,7,5178.96,2011-11-23 12:36:00,United Kingdom,4,4,4,444,Champions
15729,213,1,85.0,2011-05-11 12:36:00,United Kingdom,1,1,1,111,Lapsed / Low
15730,66,3,1120.88,2011-10-05 12:31:00,United Kingdom,2,3,3,233,At Risk (was valuable)
15732,212,2,294.12,2011-05-11 14:24:00,United Kingdom,1,2,1,121,Lapsed / Low
15733,283,1,162.3,2011-03-02 09:05:00,United Kingdom,1,1,1,111,Lapsed / Low
15734,115,2,1339.45,2011-08-17 10:50:00,United Kingdom,2,2,3,223,Lapsed / Low
15737,15,7,1205.1200000000001,2011-11-25 11:21:00,United Kingdom,4,4,3,443,Champions
15738,19,15,4812.42,2011-11-21 08:26:00,United Kingdom,3,4,4,344,Champions
15739,66,1,449.12,2011-10-04 13:42:00,United Kingdom,2,1,2,212,Lapsed / Low
15740,49,1,154.88,2011-10-21 14:29:00,United Kingdom,3,1,1,311,Recent / New
